Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tmem30b	0.36564317177096	-0.00322611023514621	0	0.001	1
Gm34868	0.36564317177096	-0.00368888099752399	0	0.001	1
Gm17191	0.36564317177096	-0.00861719115237455	0	0.001	1
Trav12-2	0.36564317177096	-0.00660742640001541	0	0.001	1
Trav13-2	0.36564317177096	-0.00494829231738485	0	0.001	1
Gjb2	0.36564317177096	-0.00755932303094058	0	0.001	1
Enpp2	0.36564317177096	-0.00630163614204162	0	0.001	1
Apol10b	0.36564317177096	-0.00376733501262431	0	0.001	1
Abi3bp	0.36564317177096	-0.00621033149861822	0	0.001	1
Gm49625	0.36564317177096	-0.00423903618198632	0	0.001	1
Smoc2	0.36564317177096	-0.0037516543515827	0	0.001	1
2010106G04Rik	0.36564317177096	-0.00814643591040605	0	0.001	1
Frs3	0.36564317177096	-0.00647464281738765	0	0.001	1
Greb1l	0.36564317177096	-0.00696949172267959	0	0.001	1
Slc25a2	0.36564317177096	-0.00675568182286431	0	0.001	1
Pcdhgb7	0.36564317177096	-0.00413122957767011	0	0.001	1
Vwce	0.36564317177096	-0.00417504458594436	0	0.001	1
Gm50136	0.36564317177096	-0.00350328596546088	0	0.001	1
Gm50210	0.36564317177096	-0.00617224936848248	0	0.001	1
Dgat2l6	0.36564317177096	-0.00374608599762512	0	0.001	1
Kif4	0.36564317177096	-0.00538983461486347	0	0.001	1
Bex1	0.36564317177096	-0.0034445614492154	0	0.001	1
Gm15247	0.36564317177096	-0.00542441012357177	0	0.001	1
Platr22	0.36564317177096	-0.00883669492659971	0	0.001	1
Gm13547	0.36564317177096	-0.00625347850985605	0	0.001	1
Zfp970	0.36564317177096	-0.00812945849863101	0	0.001	1
Gm6639	0.36564317177096	-0.00918269495851812	0	0.001	1
Btc	0.36564317177096	-0.00596910945199694	0	0.001	1
5430427N15Rik	0.36564317177096	-0.00793334485387017	0	0.001	1
Ntn5	0.36564317177096	-0.00639557609253825	0	0.001	1
Rdh9	0.36564317177096	-0.00695564329497126	0	0.001	1
Ntn1	0.36564317177096	-0.00878979647929289	0	0.001	1
Gm48584	0.36564317177096	-0.00562479342671136	0	0.001	1
Pcsk1	0.36564317177096	-0.00700329447701891	0	0.001	1
2810403G07Rik	0.36564317177096	-0.00508986915686835	0	0.001	1
Trav4-4-dv10	0.36564317177096	-0.00511499936823932	0	0.001	1
Gm16867	0.36564317177096	-0.00858169810394336	0	0.001	1
Lrrc24	0.36564317177096	-0.00652546783290714	0	0.001	1
Phldb2	0.36564317177096	-0.00827039156517806	0	0.001	1
Gm16172	0.36564317177096	-0.00655400025798791	0	0.001	1
Ptcra	0.36564317177096	-0.00694949974685828	0	0.001	1
Gm20098	0.36564317177096	-0.0115046492390602	0	0.001	1
Slc3a1	0.36564317177096	-0.00733172508934936	0	0.001	1
Tsga10ip	0.36564317177096	-0.00916651953168609	0	0.001	1
Slc35c1	0.365750039959588	0.0335059758744089	0.011	0.008	1
Ptdss1	0.365961612486274	-0.0722809266859075	0.029	0.034	1
Zrsr2	0.365970059003297	0.0182537347972258	0.157	0.147	1
Ndufaf1	0.366256623361915	0.007578085941463	0.011	0.008	1
Gm32031	0.366336650442243	0.0176886460420274	0.011	0.008	1
Mms22l	0.366409736999828	0.0207044616836708	0.017	0.013	1
Ppic	0.366550108761363	0.0168814030974376	0.011	0.008	1
Tbl1xr1	0.36662068719199	-0.0956473027151656	0.063	0.07	1
Leng1	0.366969664210647	0.0552378055662009	0.03	0.025	1
Pigl	0.367059283756164	-0.0373232066266682	0.005	0.007	1
Rftn1	0.367288320526381	-0.130654894146236	0.043	0.048	1
Tmem71	0.367306794862212	-0.156500322963819	0.106	0.113	1
Neil1	0.367384462237283	-0.0420723637406187	0.012	0.015	1
Ccnl2	0.367400747934068	-0.058280353788845	0.171	0.158	1
Drg1	0.367408042921136	-0.00622993613533968	0.044	0.039	1
Morf4l2	0.367746536751493	-0.063284121823879	0.07	0.078	1
Mmgt1	0.36794484135694	0.0211566381334738	0.014	0.011	1
Parp2	0.368138881580639	0.0262798082019763	0.029	0.025	1
Gm15708	0.368166083221213	0.0227028620833889	0.019	0.015	1
Zfp429	0.368297574832753	0.0237319716307943	0.014	0.011	1
Clns1a	0.368753018505464	0.030626486772914	0.073	0.067	1
Exoc4	0.368905326848757	-0.107561242642016	0.055	0.061	1
Slc22a15	0.368930060956437	0.0092630120553383	0.011	0.008	1
Raf1	0.368934590974668	-0.0891729739237997	0.067	0.073	1
Cyth4	0.369014632549957	-0.0956188200589524	0.046	0.052	1
Gmfg	0.369015871281841	0.00543542553348209	0.421	0.401	1
Ripk3	0.369229774358231	-0.0427313377084936	0.008	0.011	1
Llgl2	0.369371952592165	-0.0269421183707761	0.005	0.007	1
Zcchc2	0.369793789652417	-0.00738002372000346	0.033	0.028	1
Slc14a1	0.36985998215317	-0.0243189438795317	0.005	0.007	1
Mad2l2	0.37019045743767	0.00707139454967576	0.017	0.013	1
Ap1s1	0.370263895601468	0.0258423380262051	0.023	0.019	1
Smo	0.370331551329902	-0.026751357229136	0.002	0.004	1
Rnf169	0.370418596210899	-0.00307433620972758	0.02	0.016	1
Dohh	0.370726914345242	0.0113768948050497	0.043	0.038	1
Selenoi	0.370906189530942	-0.0629506132983728	0.017	0.02	1
Jpx	0.37094040381987	-0.0426275337189216	0.008	0.011	1
Tmem101	0.371194459752187	-0.0182555675749466	0.002	0.004	1
Ctse	0.371418925806055	-0.00272474647372381	0.022	0.018	1
Caprin2	0.371453575379055	-0.0221828499683009	0.002	0.004	1
E530011L22Rik	0.371747960030373	0.00273726062268233	0.017	0.013	1
Gab3	0.37187882422391	0.0269210637355008	0.021	0.017	1
1700028E10Rik	0.37197214315589	-0.0157431242577939	0.002	0.004	1
Ypel1	0.371999819266277	-0.0173480679778192	0.005	0.007	1
Tgfbr2	0.372167993399741	-0.01685018375795	0.357	0.336	1
Ermp1	0.372712637714767	0.00912983565902985	0.014	0.011	1
Trim65	0.372714183149321	-0.0375595575449017	0.013	0.016	1
Slmap	0.372734334149604	0.0238437474498073	0.052	0.046	1
Cntrob	0.372837419658206	-0.00932114739785587	0.002	0.004	1
Shld3	0.372929584534092	0.00151643407390584	0.031	0.027	1
Kpna1	0.37294543148981	-0.120103851793677	0.103	0.111	1
Nudcd3	0.373032940420393	0.0235183987037271	0.073	0.066	1
Dlgap4	0.373041018380423	0.00885998732671522	0.046	0.041	1
Mbnl3	0.373268729177017	-0.0507040624033539	0.014	0.018	1
Yipf5	0.37341509231041	0.0198590558133399	0.075	0.069	1
Ivd	0.373428262923751	-0.0704131194072037	0.022	0.026	1
Hmgb2	0.37410024164546	-0.0320792550354831	0.334	0.317	1
Acap2	0.374187642666966	-0.0759021253789258	0.042	0.048	1
Rcor1	0.374525297517564	-0.0956805122757541	0.051	0.056	1
Zfp738	0.374587055163887	0.0142746227178887	0.027	0.023	1
Tspan32	0.374804692548174	0.046216958289499	0.109	0.101	1
AW549877	0.375058030711	-0.0609239987280273	0.022	0.027	1
Cmc4	0.375610650710618	0.0109558640535679	0.014	0.011	1
Gtpbp10	0.375796910543028	-0.0148076465299711	0.008	0.011	1
Abhd17b	0.375819807516609	0.00680720969267312	0.064	0.057	1
Dcaf10	0.375974813000329	0.0388481582745364	0.033	0.029	1
Chmp5	0.376232710426921	0.00720605636088245	0.048	0.043	1
C130036L24Rik	0.376360669804762	0.0237762980653211	0.013	0.01	1
App	0.3768872871943	0.0135051647750694	0.016	0.013	1
Ppp6c	0.377035964954885	0.0387343049728223	0.064	0.058	1
Itsn2	0.377100750594052	-0.12319802447734	0.118	0.126	1
Dtx3	0.377181689361627	-0.0114528665507695	0.03	0.026	1
Unk	0.377310960837299	-0.0400617509903594	0.014	0.017	1
Bbs10	0.377330765786827	-0.0111495219998333	0.001	0.002	1
Gm1604a	0.377330765786827	-0.01135799632954	0.001	0.002	1
Arhgap19	0.377330765786827	-0.0173057602961519	0.001	0.002	1
Ormdl1	0.377387962011162	0.00463784902299658	0.023	0.019	1
Lrsam1	0.377460046914176	-0.0154009435272552	0.001	0.002	1
Cant1	0.377478412140683	-0.0581159796031466	0.033	0.038	1
Ivns1abp	0.377498490557346	-0.0183379019410653	0.093	0.085	1
Sumf2	0.377556423244307	-0.0255446680883929	0.004	0.006	1
A030005L19Rik	0.377589355339311	-0.0125801588764356	0.001	0.002	1
Jup	0.377589355339311	-0.0134750577416876	0.001	0.002	1
Acot11	0.377718691060597	-0.0177513118383929	0.001	0.002	1
Haao	0.377718691060597	-0.0120044434737067	0.001	0.002	1
Gm50012	0.377718691060597	-0.0110163712253245	0.001	0.002	1
2700046G09Rik	0.377718691060597	-0.00947118709911972	0.001	0.002	1
Zkscan17	0.377752455513511	-0.036194040422407	0.014	0.018	1
Gpr55	0.377848054076391	-0.0101212505752737	0.001	0.002	1
Slc16a4	0.377848054076391	-0.013599705211851	0.001	0.002	1
Dennd5b	0.377848054076391	-0.012711344066155	0.001	0.002	1
Trav6-7-dv9	0.377848054076391	-0.0136766741754442	0.001	0.002	1
Gm20522	0.377848054076391	-0.00884517176611448	0.001	0.002	1
Trbv3	0.377977444385049	-0.00988402473940731	0.001	0.002	1
Hspb6	0.377977444385049	-0.0111704661894579	0.001	0.002	1
Gm16201	0.377977444385049	-0.00767900199397862	0.001	0.002	1
Thrb	0.377977444385049	-0.0117648955239563	0.001	0.002	1
1110013H19Rik	0.377977444385049	-0.00815276227962736	0.001	0.002	1
Otud6b	0.378000804210173	0.0116676793378397	0.027	0.023	1
Gpx7	0.378106861984925	-0.00973292730910429	0.001	0.002	1
1700029J07Rik	0.378106861984925	-0.00757036222822213	0.001	0.002	1
Il20rb	0.378269966571388	-0.0204392523410656	0.004	0.006	1
Nkiras1	0.378380556411529	0.0163739030794952	0.018	0.015	1
0610009L18Rik	0.378389557962484	0.0363620264681618	0.009	0.007	1
Tjap1	0.378414541346759	0.0274008808335629	0.026	0.022	1
Fam172a	0.37841730871761	-0.107930323651757	0.069	0.075	1
Gm16152	0.378917864307542	-0.040494343867732	0.006	0.008	1
Tinf2	0.379080157430787	-0.0385972921775127	0.015	0.019	1
Tfip11	0.379229768247878	-0.0364699660947693	0.028	0.033	1
Slc35a5	0.379240941388185	0.0292581469814878	0.009	0.007	1
Pgm1	0.37938157439265	0.0129754221956698	0.016	0.013	1
Ddt	0.37938579941895	0.00937918538472388	0.059	0.053	1
Paics	0.379412744094529	0.00219105358448607	0.051	0.045	1
Kif5b	0.380825459969817	-0.070409055702823	0.302	0.28	1
Lpcat4	0.381726025772298	0.0102563288082205	0.013	0.01	1
Glmp	0.381913702637096	-0.0225363866633848	0.044	0.039	1
Clec16a	0.382008688372562	0.0204160119540153	0.009	0.007	1
Slx4ip	0.382019999799465	0.0216748067936316	0.018	0.015	1
Zfyve27	0.382317600050708	0.0123627029522121	0.039	0.034	1
Tubgcp2	0.382414174315554	0.00946363893437455	0.018	0.015	1
Med15	0.382502626465336	-0.00456458990890907	0.093	0.086	1
Ier5l	0.382513821159055	-0.0194279955408649	0.001	0.003	1
Eomes	0.382513821159055	-0.0370646733093426	0.001	0.003	1
Ppp2r2a	0.382660470312567	-0.166740381813027	0.187	0.193	1
Gstt2	0.382714221518786	0.0259682499118642	0.02	0.017	1
Gm10521	0.382720062372476	-0.0155485521133609	0.001	0.003	1
Gm43378	0.382823208530301	-0.0149572850921409	0.001	0.003	1
Skp2	0.382823208530301	-0.0168843754366357	0.001	0.003	1
Zbtb32	0.38292637172103	-0.018867857581507	0.001	0.003	1
Gm49747	0.38292637172103	-0.0160041503066536	0.001	0.003	1
Gm45738	0.383029551943783	-0.0186451231890303	0.001	0.003	1
Whamm	0.383123732357377	0.0217699386149087	0.041	0.036	1
Stk35	0.383132749197677	-0.0153459776585078	0.001	0.003	1
Abcb10	0.383235963481828	-0.0126459110046091	0.001	0.003	1
Clstn3	0.383270786377548	0.00916074816020706	0.002	0.001	1
Cd63	0.383270786377548	0.0154259119363717	0.002	0.001	1
Nfil3	0.383276255206877	0.0466026164484702	0.017	0.014	1
Rdh12	0.383308475334055	0.0129737444274977	0.009	0.007	1
Zfp40	0.383339194078289	-0.0152493282090615	0.001	0.003	1
Tesk2	0.383339194795351	-0.0163782548982709	0.001	0.003	1
Zfp772	0.383339194795351	-0.0137820636771799	0.001	0.003	1
9030407P20Rik	0.383408364805983	0.013678827911174	0.002	0.001	1
Myl4	0.383442442420335	-0.0123249201654362	0.001	0.003	1
Loxl2	0.38344244313736	-0.00981678681550329	0.001	0.003	1
Pim2	0.383443083859218	-0.0115896565434265	0.057	0.051	1
Scn1b	0.383545973473353	0.0198264649231524	0.002	0.001	1
Trim27	0.383586678790459	0.0328611610568197	0.064	0.058	1
Nek3	0.383648990903282	-0.0100526199271545	0.001	0.003	1
Il12rb1	0.383648990903282	-0.0130503363943117	0.001	0.003	1
Gm4924	0.383648990903282	-0.016074030453335	0.001	0.003	1
Laptm4b	0.383648990903282	-0.00854954941311923	0.001	0.003	1
Pex11a	0.383683612377553	0.0108978917775032	0.002	0.001	1
Gucy1a1	0.383821281516475	0.0106055518811777	0.002	0.001	1
Cpt2	0.383821281516475	0.00701553421513709	0.002	0.001	1
Samd11	0.383821281516475	0.00461034300373265	0.002	0.001	1
Gas8	0.383821281516475	0.0073101907495041	0.002	0.001	1
Lrrc75aos2	0.383821281516475	0.0140929841176843	0.002	0.001	1
Slc39a1	0.383850396277716	-0.0226523175566581	0.022	0.018	1
Gm43661	0.383958980888009	0.0179296068636967	0.002	0.001	1
Nicn1	0.383958980888009	0.0128028252328692	0.002	0.001	1
Tbx21	0.383958980888009	0.0118729971534847	0.002	0.001	1
Gm49785	0.383958980888009	0.0115448198077239	0.002	0.001	1
4932438H23Rik	0.383958980888009	0.0139328956131936	0.002	0.001	1
Tube1	0.384062290737801	-0.00883715803360507	0.001	0.003	1
Kctd4	0.384062290737801	-0.00713868751076447	0.001	0.003	1
Bub1b	0.384096710490036	0.0184409236785512	0.002	0.001	1
Gm27017	0.384096710490036	0.00791877308068599	0.002	0.001	1
Cdc42ep2	0.384096710490036	0.0131948426049399	0.002	0.001	1
Sfxn4	0.384096710490036	0.0100317445621566	0.002	0.001	1
Slc26a10	0.384234470320436	0.0071065464469488	0.002	0.001	1
Nkd2	0.384234470320436	0.00789045553015508	0.002	0.001	1
Dynlt1a	0.384234470320436	0.00831806971433842	0.002	0.001	1
Sike1	0.38429064298558	-0.0841334117997696	0.041	0.046	1
2810408I11Rik	0.384372260377084	0.00653344834066151	0.002	0.001	1
Tmem8b	0.384372260377084	0.00648428969650112	0.002	0.001	1
Ebi3	0.384372260377084	0.00346013398776161	0.002	0.001	1
Cd300ld	0.384510080657849	0.00561491669463886	0.002	0.001	1
Gfod1	0.384549736692398	0.0224669125325625	0.017	0.014	1
Sft2d1	0.384556922795303	0.0228362867892968	0.03	0.025	1
A430018G15Rik	0.384647931160599	0.00354434095870637	0.002	0.001	1
Gm43707	0.384647931160599	0.00529813948965143	0.002	0.001	1
Cdkl2	0.384647931160599	0.00705188659468056	0.002	0.001	1
Fgfrl1	0.384647931160599	0.00616635845994509	0.002	0.001	1
Zik1	0.384647931160599	0.00302559889333629	0.002	0.001	1
Kcnc1	0.384647931160599	0.00428044416110486	0.002	0.001	1
Slc39a4	0.384705820667073	0.0341911188208345	0.009	0.007	1
1700030K09Rik	0.384785811883195	0.00212676673680378	0.002	0.001	1
Oasl2	0.384835246180177	-0.00274880499989366	0.043	0.038	1
Ggps1	0.385046933643952	-0.0116089484403604	0.092	0.084	1
Gm29336	0.385061663979351	0.00380652601126159	0.002	0.001	1
Rnf144b	0.385199635348613	0.00132047204433174	0.002	0.001	1
Anp32b	0.385201226374407	-0.00860519559581063	0.252	0.238	1
Sgk1	0.385343338709056	6.9682087617623e-05	0.027	0.023	1
Zfp180	0.385436606264217	-0.0877710253887228	0.035	0.04	1
Hyls1	0.3854709059034	0.00593346143145011	0.009	0.007	1
Snx16	0.385555452189482	0.0208365052633898	0.015	0.012	1
Btbd7	0.38571739910175	-0.00862470156544803	0.111	0.102	1
Exosc2	0.385891803485821	0.023066967314566	0.033	0.029	1
Zmat3	0.386002596956635	0.0267362636071348	0.012	0.01	1
Rnf8	0.386369856643745	0.0246896149525707	0.075	0.069	1
Cdk5rap3	0.386380247938534	-0.0119573448942644	0.043	0.038	1
Gm11808	0.386409860137956	-0.0735929890686914	0.048	0.054	1
Smc2	0.386669098069264	0.0210621654516924	0.026	0.022	1
Coq8b	0.386888774539272	-0.00549767241377688	0.013	0.01	1
Ldhb	0.386909093070985	-0.0291647606569146	0.03	0.035	1
Ptpn6	0.387223037084211	-0.120017930736616	0.037	0.042	1
Mlec	0.387260122469959	-0.127571149610024	0.072	0.079	1
Rbm18	0.387406974478945	-0.0951382886392634	0.063	0.069	1
Prr7	0.38784738734103	-0.124799885685649	0.06	0.066	1
1300002E11Rik	0.387854522330032	-0.00628746394111707	0.035	0.03	1
Rps6kb1	0.388091466573494	-0.084759530513703	0.096	0.103	1
Map3k5	0.388317685955455	-0.000976316852775772	0.043	0.038	1
Slc25a37	0.388334977613853	-0.079195097150888	0.019	0.023	1
Hells	0.388551182961901	0.0168135290160005	0.009	0.007	1
Tgoln1	0.388614752559234	-0.169802069899508	0.219	0.224	1
1700056N10Rik	0.388663331191149	-0.0328114813534765	0.007	0.009	1
Zfp263	0.388955904120952	0.00366328786157211	0.042	0.037	1
Nat9	0.389485017117282	0.0179799456702881	0.009	0.007	1
Mast4	0.389515375861764	-0.0510412416355774	0.03	0.035	1
Sdhaf3	0.389516493666708	-0.0328710790327639	0.007	0.009	1
Guf1	0.389669493140785	0.0152141081557401	0.017	0.014	1
Alg9	0.389734269954226	0.0257401500869654	0.009	0.007	1
Dnajc7	0.389994979698814	0.0103345562209626	0.127	0.119	1
Ptpre	0.38999498678255	-0.0622200841633894	0.041	0.047	1
Izumo1r	0.390026493020789	-0.142270746281317	0.096	0.103	1
Snhg16	0.390146329430542	0.0132360549124548	0.045	0.04	1
Zfp931	0.39017069577695	0.0135241776865865	0.009	0.007	1
Slc39a14	0.390433915134687	-0.020949389498818	0.01	0.013	1
Tyms	0.39048478736991	-0.0347703985835812	0.007	0.009	1
Rel	0.390505001944377	-0.189142411284645	0.214	0.218	1
Cdc14b	0.390531582260041	0.0415817993135889	0.021	0.018	1
Hist1h3e	0.39054501139628	0.00782644122990685	0.009	0.007	1
Mul1	0.390552789065998	0.0245623032101889	0.035	0.03	1
Ptrh2	0.390581715014435	0.0404707282062284	0.023	0.02	1
Nsfl1c	0.390753813064689	-0.0212510802838684	0.063	0.057	1
Ankrd46	0.390784213588099	0.0152578911381494	0.017	0.014	1
Pcyt2	0.391068718570265	0.0300826185604494	0.027	0.023	1
M6pr	0.391102273857771	-0.0402987138872309	0.085	0.078	1
Banf1	0.39114112269476	0.0154718385767491	0.111	0.103	1
Tti2	0.391970082893314	-0.0538965126982159	0.013	0.016	1
Lrrc40	0.391981908130513	0.0072344171419097	0.009	0.007	1
Proser1	0.39208643607167	-0.106956508609269	0.045	0.05	1
Osgin1	0.392232130196837	0.0105197992870612	0.009	0.007	1
Prorp	0.3924824491115	0.00941674988005213	0.009	0.007	1
Setx	0.392524394886286	-0.127751489831092	0.118	0.125	1
Gprc5b	0.392568706628107	-0.0210451094009487	0.007	0.009	1
Csnk2a1	0.393059744724558	-0.0387930481056387	0.167	0.156	1
Aen	0.393328065943383	0.0395321019613618	0.021	0.018	1
Hmgcr	0.3933525028259	0.00275346984302982	0.062	0.055	1
Fance	0.393442503696072	-0.0365708930983009	0.012	0.015	1
Mapk8ip3	0.393614785894005	-0.0665313089012245	0.043	0.048	1
Nemp1	0.393623036399664	-0.0270045864609559	0.004	0.006	1
Rarg	0.393971276054753	-0.0266562656505479	0.007	0.009	1
Fchsd1	0.393986395132573	0.00129870729287886	0.009	0.007	1
Cat	0.394139456005413	-0.102237710402782	0.031	0.036	1
Zfp949	0.394168853295962	0.0148285780336175	0.022	0.018	1
Mgst3	0.394373625891603	-0.0244402283389617	0.004	0.006	1
Orai3	0.394373626192747	-0.0282068493998456	0.004	0.006	1
Dclre1b	0.394670502800521	-0.00356918990456881	0.012	0.01	1
Fam117b	0.394888038229203	-0.053551077239367	0.099	0.091	1
Zxdb	0.39497434351578	0.0355806249194829	0.038	0.034	1
Stn1	0.395085519879895	-0.0567793614934314	0.014	0.018	1
Trp53i13	0.395398103925645	-0.0038922338975641	0.012	0.01	1
Nhlrc2	0.395500035975804	-0.00348636961167237	0.043	0.038	1
Dennd4c	0.396048805708435	-0.0542058446746123	0.017	0.021	1
Ncoa5	0.396369094229092	-8.00125758259607e-05	0.015	0.012	1
Ebag9	0.396462915991178	0.0228023308749482	0.035	0.031	1
Mfsd8	0.39681077500288	0.0271989315497146	0.017	0.014	1
Fam3a	0.397008680305605	-0.0345469229509178	0.007	0.01	1
Lratd2	0.397041778264541	-0.0151714147859119	0.004	0.006	1
Gdf11	0.397075097470733	0.0179356474834101	0.008	0.006	1
Zfp318	0.397289390356416	-0.00602001256991749	0.026	0.022	1
Cpsf3	0.39741881938743	-0.08745313076649	0.027	0.032	1
Rab3gap2	0.397624896514149	0.0237165339796955	0.014	0.012	1
Slc35g1	0.397834724694227	0.0147239277477728	0.008	0.006	1
Gm48960	0.398070883030194	-0.0103573974019339	0.004	0.006	1
Tmem263	0.398357863638559	0.00638449908568045	0.012	0.009	1
Dock11	0.398478676510056	-0.140553104833155	0.087	0.093	1
Tcf7	0.398482212864325	-0.0322792030513162	0.61	0.576	1
Daam1	0.398610521352645	-0.0401487946158036	0.019	0.023	1
Gcfc2	0.39867098396426	0.0251217195165175	0.017	0.014	1
Epc1	0.398822733651419	-0.063430520534679	0.182	0.171	1
Dimt1	0.398839532611731	0.0198635785299074	0.021	0.018	1
Mettl21a	0.398926153887554	0.0136132142847471	0.008	0.006	1
Avpi1	0.399010792270135	0.0106823347769165	0.014	0.012	1
Mllt1	0.399018394597944	-0.0285564710625901	0.012	0.015	1
Isg20	0.399153804158284	0.00506277996114282	0.025	0.022	1
Naa80	0.399262316759058	-0.0269306709100496	0.003	0.005	1
Plcb4	0.399323483590529	0.008181894332951	0.008	0.006	1
Kat14	0.39963794887799	-0.0499706626788521	0.015	0.019	1
Gmppa	0.400001928966834	-0.0307959779970208	0.012	0.015	1
Vma21	0.400018172824828	0.00969430815144384	0.033	0.028	1
Akip1	0.400165199652381	0.0124782379342117	0.012	0.009	1
2810021J22Rik	0.400384192965333	0.00639358077528503	0.008	0.006	1
Ppp2r3c	0.400708560734434	0.0193533339101442	0.034	0.03	1
Smyd4	0.400836611286671	-0.0555813480622044	0.02	0.023	1
Icos	0.400924001501456	-0.13166296891353	0.114	0.121	1
Zfp367	0.400976694279707	-0.0216674318241863	0.003	0.005	1
Acot13	0.400984047228105	-0.047462824604467	0.018	0.022	1
Pgap2	0.401177595154932	0.0300508158495534	0.025	0.021	1
Tbccd1	0.401706658081435	0.00950256797203974	0.012	0.009	1
Prdm15	0.401760808592657	0.0115759121728665	0.012	0.009	1
Calu	0.401879196244425	-0.0190747156424815	0.033	0.029	1
Coq4	0.401917390823373	-0.0120567119574998	0.003	0.005	1
Prep	0.401968868611839	-0.0316542050548398	0.014	0.018	1
Brca2	0.402040188329838	-0.0178630727640283	0.003	0.005	1
H2-T22	0.402225144424328	-0.0824866348048465	0.134	0.143	1
Paox	0.402408714173999	-0.00951167576758152	0.003	0.005	1
Prss12	0.402777443337447	-0.00536696904796318	0.003	0.005	1
Magt1	0.403136690224753	0.0143609253151138	0.048	0.043	1
Pwp2	0.403588960856308	0.0278988860184581	0.018	0.015	1
Snrk	0.403722395151694	-0.0773757930433792	0.055	0.061	1
Ppp2r5e	0.403728527459857	-0.0939790700434461	0.064	0.07	1
Ik	0.404005126547872	-0.0608662464352986	0.126	0.116	1
Ftl1-ps1	0.404005600940575	0.0339752426465106	0.011	0.008	1
Pelp1	0.404060890018809	0.00926878981194512	0.021	0.018	1
Gga3	0.404218541596652	-0.0183866360659899	0.013	0.016	1
